UF,UAS,UD,UAL,DF,DAS,DD,DAL,rq_rel,rk_rel,CV_v,E_BRK,TTC_cls4,DRAC_cls4,PSD_cls4
0.5,37.35636520385742,0.013384599847213,5.924000263214111,0.6,34.99909210205078,0.0171433018391018,5.793333530426025,0.1818181818181817,0.2462469927026446,0.0368460919893096,0.0100228624131033,0,0,0
0.5,32.37654495239258,0.0154432784824693,4.76800012588501,0.4,32.65272521972656,0.0122501260555837,5.355000019073486,0.2222222222222221,0.2306074301913806,0.0572489331862154,0.0674797408933574,2,1,2
0.5,35.82254409790039,0.0139576909622477,4.605999946594238,0.4,39.17749786376953,0.0102099424876722,4.434999942779541,0.2222222222222221,0.3101460871078866,0.0411621939227725,3.994490180047829e-07,0,0,0
0.7,27.540388107299805,0.0254172162452,7.031428337097168,0.7,27.76090812683105,0.0252153134473083,4.764286041259766,0.0,0.0079752206385041,0.0465068752307169,0.020162805776869,0,0,0
0.1,35.06363677978516,0.0028519574460584,5.150000095367432,0.1,33.27545547485352,0.0030052180675804,4.039999961853027,0.0,0.0523326033734257,0.0192301882575852,0.0204120003207634,0,0,0
0.6,31.46151733398437,0.0190709174522828,4.986666679382324,0.4,25.327045440673828,0.0157933937038548,12.432500839233398,0.3999999999999998,0.1880159762084251,0.0831723436806547,0.0491241026602596,0,0,0
0.2,25.55363655090332,0.0078266746731561,11.364999771118164,0.1,29.22818183898925,0.0034213554763984,4.039999961853027,0.6666666666666654,0.7833050121991912,0.1293669629152263,0.0410515692925986,0,0,1
0.2,24.60681915283203,0.0081278282559724,17.635000228881836,0.1,24.309999465942383,0.0041135336156667,13.34000015258789,0.6666666666666654,0.65585752343541,0.01792542423545,0.0063818953059528,0,0,0
0.5,26.153270721435547,0.0191180676912495,7.2139997482299805,0.2,29.37681770324707,0.0068080893587696,4.900000095367432,0.8571428571428565,0.9496184342885332,0.0575677822252217,0.0033331966814861,1,0,1
0.1,23.80636405944824,0.0042005574538925,14.149999618530272,0.5,17.998180389404297,0.027780586102711,8.064000129699707,1.333333333333332,1.4746207312494977,0.1193205796683343,0.0350425242290803,0,0,0
0.4,35.790225982666016,0.0111762356626001,4.422500133514404,0.3,38.05363464355469,0.0078836096160082,4.650000095367432,0.2857142857142855,0.3455039638004792,0.0465118962565284,0.0918775534141577,1,1,1
0.2,37.07136154174805,0.005395000120909,4.899999618530273,0.3,33.085453033447266,0.0090674291114197,4.7166666984558105,0.3999999999999995,0.5078578337726217,0.0861445944011865,0.0497016598667042,0,0,0
0.2,24.456817626953125,0.0081776788399312,17.279998779296875,0.1,25.809091567993164,0.0038746036347908,17.3799991607666,0.6666666666666654,0.714068096921019,0.0172297180064642,0.0042869806976595,0,0,0
0.3,28.25272560119629,0.0106184445435341,8.25333309173584,0.3,24.58848571777344,0.0122008326760495,17.649999618530273,0.0,0.1386887163242206,0.0841418528981245,0.0003216639036887,0,0,0
0.4,22.72068214416504,0.0176051052280007,11.899999618530272,0.1,22.94454574584961,0.0043583342685302,4.239999771118164,1.1999999999999986,1.2062565120150308,0.0302685340852041,0.0001111404906004,1,1,1
0.5,23.907453536987305,0.0209139797856943,5.881999969482422,0.4,28.834318161010746,0.0138723585474221,5.482500076293945,0.2222222222222221,0.404849810338803,0.0666162345025007,0.0374952667796365,2,2,1
0.1,50.4672737121582,0.0019814821099778,4.949999809265137,0.1,52.88999938964844,0.0018907166034032,5.260000228881836,0.0,0.0468806036533598,0.1024096038221831,0.0017706446145281,1,0,3
0.2,35.29454803466797,0.0056665975663874,6.064999580383301,0.7,32.63168716430664,0.0214515417629296,4.828571796417236,1.1111111111111105,1.1641613021344803,0.0607369478363673,0.0815771209244239,2,2,0
0.2,31.22909164428711,0.0064042848981353,4.295000076293945,0.2,29.707727432250977,0.0067322551163193,13.289999961853027,0.0,0.0499325115780981,0.0783169927030774,1.3421487255979672e-06,0,0,1
0.3,26.09787940979004,0.0114951868421711,13.64666748046875,0.4,24.215227127075195,0.0165185318271386,12.962499618530272,0.2857142857142855,0.3586346421384191,0.0375078366874327,0.0584880629905062,1,0,1
0.5,35.01472854614258,0.0142797051629597,4.699999809265137,0.3,36.6621208190918,0.0081828326702738,4.949999809265137,0.4999999999999996,0.5428480555447242,0.028280491383079,0.0309304091095434,3,3,0
0.3,31.46575736999512,0.0095341738154398,4.750000476837158,0.5,34.969276428222656,0.0142982655367856,4.567999839782715,0.4999999999999996,0.3997989170085114,0.0728073040978614,0.0,0,0,0
0.6,20.99606132507324,0.0285767883180765,4.868333339691162,0.8,22.30136489868164,0.0358722438574715,4.722499847412109,0.2857142857142856,0.2263945723660592,0.074972998890098,0.674377983666203,0,0,1
0.4,23.40204429626465,0.0170925238383481,10.204999923706056,0.2,25.31590843200684,0.0079001707774836,10.40999984741211,0.6666666666666661,0.7356031994277894,0.0665771209605573,0.0006698984495972,0,0,0
0.2,31.83727264404297,0.0062819451350653,5.305000305175781,0.2,25.095909118652344,0.0079694263736133,4.144999980926514,0.0,0.236816679365938,0.1013397066800796,0.0158192797143297,0,0,0
0.3,26.259092330932617,0.0114246142333943,13.610000610351562,0.4,25.90886306762696,0.0154387322576027,10.6875,0.2857142857142855,0.2988546513036565,0.0504919584268118,0.0074285808004611,3,3,1
0.2,22.861364364624023,0.0087483842525809,10.354999542236328,0.2,23.851364135742188,0.0083852646272874,14.399999618530272,0.0,0.0423867242569759,0.0384293999037934,0.0036152231533039,0,0,0
0.3,36.702728271484375,0.0081737792836799,4.953333377838135,0.3,35.95423889160156,0.0083439396646515,5.119999885559082,0.0,0.0206033752606997,0.0823045335689649,0.1239722296554183,0,0,2
0.3,23.57636260986328,0.0127246091759074,11.483332633972168,0.3,21.605453491210938,0.013885383156712,16.203332901000977,0.0,0.0872434660104443,0.0336381733540922,0.0575120525482918,0,0,0
0.3,23.111513137817383,0.0129805434292009,12.59999942779541,0.2,27.065454483032227,0.0073894935008527,10.96500015258789,0.3999999999999995,0.5489484331860672,0.1012574538153344,0.0150679893781369,0,0,0
0.7,25.21246719360352,0.0277640420758807,4.9957146644592285,0.5,35.98345184326172,0.0138952761446541,4.852000236511231,0.3333333333333332,0.6658181901973474,0.1208107675105356,0.0660228123158712,0,0,1
0.2,26.779090881347656,0.0074685134340874,10.210000038146973,0.2,21.42909049987793,0.009333107254418,10.764999389648438,0.0,0.221954042993723,0.1755520692955471,0.0049725014488269,0,0,1
0.1,36.44545364379883,0.0027438264585029,5.960000038146973,0.5,33.821998596191406,0.0147832777704712,6.8919997215271,1.333333333333332,1.373809518638502,0.039454976193923,0.0243564681832463,1,0,1
0.3,31.978485107421875,0.0093813074319259,7.006666660308838,0.2,34.87000274658203,0.0057355888800323,4.369999885559082,0.3999999999999995,0.4823369131677027,0.1160798794910342,0.1950568536202077,0,0,1
0.8,31.88420486450196,0.0250907934947642,4.889999866485596,0.2,41.275001525878906,0.0048455479735015,4.800000190734863,1.1999999999999993,1.3525530862027653,0.1045695466238812,0.2154142346796991,1,1,1
0.3,25.26999855041504,0.0118717854059813,8.75999927520752,0.2,27.691818237304688,0.0072223498755515,8.739999771118164,0.3999999999999995,0.4870014234083837,0.0952151760757961,0.0099252041231036,0,0,0
0.3,24.023332595825195,0.0124878594093195,14.216667175292969,0.1,25.075454711914062,0.0039879635742949,17.579999923706055,0.9999999999999986,1.0318022770063549,0.0260039394100574,0.0007126375292022,0,0,0
0.4,30.81999969482422,0.0129785854627104,4.724999904632568,0.4,30.911136627197266,0.0129403200155391,5.102499961853027,0.0,0.0029527054839106,0.0645203936006758,0.0153823843550694,1,1,1
0.8,26.327953338623047,0.0303859547952924,4.863749504089356,0.5,32.23236846923828,0.0155123567936737,4.929999828338623,0.4615384615384613,0.6481108993644821,0.0729879835085674,0.2997654999016644,1,0,1
0.3,26.89484977722168,0.0111545519861602,13.273333549499512,0.1,35.7136344909668,0.0028000510568391,4.349999904632568,0.9999999999999986,1.1973828139111642,0.1347076199205362,0.0014531806556908,0,0,0
0.7,33.069480895996094,0.0211675533160465,5.097142696380615,0.4,32.39454650878906,0.0123477573575991,4.647500038146973,0.5454545454545452,0.5263144384564624,0.0538947238336469,0.2276254969768102,2,1,3
0.4,35.14045333862305,0.0113828924216053,4.772500038146973,0.4,33.261817932128906,0.0120258008992831,4.849999904632568,0.0,0.0549290358812165,0.0407073139254338,0.5716192660719681,0,0,0
0.5,33.23454666137695,0.0150445861378651,4.711999893188477,0.3,29.18424224853516,0.0102795199356271,8.536666870117188,0.4999999999999996,0.3763265079058721,0.1227417539090491,0.0214964396094079,1,0,2
0.2,29.474998474121094,0.0067854117168349,4.850000381469727,0.2,31.667272567749023,0.0063156686314589,7.934999942779541,0.0,0.0717105876595999,0.058923929089213,0.0,0,0,0
0.2,32.30908966064453,0.0061902084552884,11.014999389648438,0.2,24.225908279418945,0.0082556244204846,11.114999771118164,0.0,0.2859531856636381,0.1011668223757747,0.0011686446172913,0,0,1
0.2,32.964088439941406,0.0060672085734869,4.444999694824219,0.5,36.022361755371094,0.0138802670240086,4.951999664306641,0.8571428571428565,0.7833631290670027,0.0469158898405067,0.011748000078196,0,2,0
0.2,23.02363586425781,0.0086867252930486,16.3700008392334,0.2,25.137725830078125,0.0079561691997088,6.514999866485596,0.0,0.087791951533156,0.0509470998513791,0.0338445827231217,0,0,0
0.3,22.765151977539062,0.0131780363379949,15.899998664855955,0.4,23.08204460144043,0.0173294873529107,5.227499961853027,0.2857142857142855,0.2721591602764575,0.0384564884716847,0.0315825687376043,2,2,2
0.2,25.688182830810547,0.0077856811171598,17.43000030517578,0.2,29.96590805053711,0.0066742512745716,11.320000648498535,0.0,0.1537254549300163,0.119134247437145,0.0129169860269516,0,0,0
0.9,27.026262283325195,0.0333009422673757,4.726666450500488,0.1,36.81818008422852,0.0027160495106284,5.150000095367432,1.5999999999999992,1.698359093688889,0.0900413530065652,0.3210719339143708,1,1,0
0.2,28.490909576416016,0.0070197829052655,10.864999771118164,0.3,26.593637466430664,0.0112808937994541,10.580000877380373,0.3999999999999995,0.4656779596668283,0.1028443741288667,0.0247911032968952,0,0,0
0.7,28.38142776489257,0.0246640164053291,5.184285640716553,0.4,33.68727111816406,0.0118739211198472,4.724999904632568,0.5454545454545452,0.7000994665705058,0.136581516509634,0.0559549790233769,2,1,2
0.2,22.70818328857422,0.0088073976442062,9.344999313354492,0.3,24.44151496887207,0.0122741982394322,5.930000305175781,0.3999999999999995,0.3288935633109601,0.0628712846570087,0.0325160428973301,0,0,0
0.1,37.30636215209961,0.0026805079410394,5.860000133514404,0.2,36.259090423583984,0.0055158581658713,5.105000019073486,0.6666666666666654,0.6918554363843176,0.0533505531658669,8.214875829251235e-06,0,0,0
0.7,29.52636337280273,0.0237076266779524,4.734285831451416,0.4,35.04704284667969,0.0114132311176685,4.5,0.5454545454545452,0.7001193212209114,0.0511316545879738,0.0126701349941842,1,1,0
0.1,35.9654541015625,0.002780445916729,5.050000190734863,0.3,36.37788009643555,0.0082467697184308,4.849999904632568,0.9999999999999986,0.9914241241953288,0.0407668470254904,0.0243041981362724,0,0,0
0.3,35.425758361816406,0.0084684143367089,4.916666507720947,0.6,34.93424224853516,0.0171751256469615,4.463333606719971,0.6666666666666663,0.679056894313054,0.0483366522351344,0.2215607688497387,0,0,0
0.2,31.061363220214844,0.0064388674309642,7.884999752044678,0.4,28.35295486450196,0.0141078770065263,5.2300004959106445,0.6666666666666661,0.7464938884982701,0.0861353857114607,0.0106991700049275,0,0,1
0.2,30.04863548278809,0.0066558762747996,5.105000019073486,0.3,27.409393310546875,0.0109451528751842,6.196666717529297,0.3999999999999995,0.4873892956864983,0.1003817711216752,0.0189939081186372,0,0,0
0.6,29.8360595703125,0.0201098941562977,4.513332843780518,0.4,35.32931900024414,0.0113220410503022,4.572500228881836,0.3999999999999998,0.5591671685648976,0.0824705648104602,3.4770848271195712e-06,0,0,0
0.4,29.48613739013672,0.0135656968122853,4.292500019073486,0.6,29.03363609313965,0.0206656857609975,4.818333148956299,0.3999999999999998,0.4148233822289816,0.0253214997039473,0.1121740529698505,1,1,1
0.2,32.19863510131836,0.0062114434158671,4.699999809265137,0.3,34.21303176879883,0.0087685885900816,4.513333320617676,0.3999999999999995,0.3414071709858379,0.0305380991324312,0.0569603085555835,0,0,0
0.2,40.417274475097656,0.0049483791917542,6.014999866485596,0.5,31.388362884521484,0.0159294704804929,5.721999645233154,0.8571428571428565,1.0519370012836775,0.1281686162650507,0.3914068738711654,1,3,1
0.5,30.87654495239257,0.0161935216770825,4.849999904632568,0.2,32.56636047363281,0.006141306461369,4.295000076293945,0.8571428571428565,0.9001381298660438,0.0530972717598392,0.0412946052296415,0,0,1
0.1,26.01727294921875,0.0038436003725363,4.039999961853027,0.4,23.63704490661621,0.0169225891637587,9.122499465942385,1.1999999999999986,1.2596426290304037,0.0607774764203351,0.0457821100854523,1,1,1
0.4,30.09113502502441,0.0132929515509248,5.482500076293945,0.6,27.270910263061523,0.0220014658187878,5.321666717529297,0.3999999999999998,0.4934782844912788,0.1182111591796942,0.0294994310579025,1,0,2
0.3,24.63697052001953,0.0121768218116027,16.100000381469727,0.5,22.278907775878903,0.0224427519082116,9.926000595092772,0.4999999999999996,0.5930708552157953,0.1115127400476224,0.0853705784846041,0,0,0
0.2,25.506362915039062,0.0078411806758253,11.265000343322754,0.2,29.695453643798828,0.0067350377064119,11.140000343322754,0.0,0.1517736549228963,0.0963862179752376,0.0060727671085211,1,0,1
0.4,35.969093322753906,0.0111206584055581,4.75,0.3,24.53182029724121,0.0122290150655361,12.733333587646484,0.2857142857142855,0.094935516879923,0.1594887650445653,0.1416028856882419,2,2,2
0.1,37.241817474365234,0.0026851535929692,4.849999904632568,0.1,49.56636428833008,0.0020174971764782,5.050000190734863,0.0,0.2839489680281642,0.1393323356461384,0.0067165400598583,0,0,0
0.2,25.9654541015625,0.0077025419704852,4.144999980926514,0.2,26.19363594055176,0.0076354424583859,4.800000190734863,0.0,0.0087494562809657,0.0530901529355047,0.0055560055549724,1,0,1
0.4,35.30113983154297,0.0113310788804211,4.397500038146973,0.8,37.03181838989258,0.0216030439439163,4.838749885559082,0.6666666666666664,0.6237885926570907,0.0191821805428085,0.035310524003606,0,2,0
0.3,22.81999969482422,0.0131463630154223,6.639999866485596,0.4,23.72840881347656,0.0168574303967994,4.802500247955322,0.2857142857142855,0.2473732124728692,0.0312119342676296,0.0035188309064918,0,0,0
0.3,27.56212043762207,0.010884503631676,8.419999122619629,0.4,30.805908203125,0.0129845222339333,4.572500228881836,0.2857142857142855,0.1759618188091119,0.072642968254603,0.0286521694942699,1,1,1
0.2,24.782272338867188,0.0080702849708548,10.914999008178713,0.2,27.130001068115234,0.007371912721192,11.114999771118164,0.0,0.0904498522282737,0.0380139711347688,0.0,0,0,0
0.5,32.003273010253906,0.0156234020139059,4.831999778747559,0.1,38.040000915527344,0.0026288117138077,5.150000095367432,1.333333333333332,1.423891972113614,0.0537435716889425,0.049659011782657,3,2,2
0.3,30.1287899017334,0.0099572535431544,5.9633331298828125,0.4,26.82113647460937,0.0149136111506181,6.922500133514404,0.2857142857142855,0.3985673733896627,0.0854120925097407,0.0,1,1,1
0.2,33.85636138916016,0.0059073093443534,4.699999809265137,0.3,32.13787841796875,0.0093347792314833,5.153333187103272,0.3999999999999995,0.4497375632054704,0.1227424931946008,0.8733071396594843,1,1,3
0.4,31.81591033935547,0.0125723261014222,4.422499656677246,0.4,33.07227325439453,0.0120947234840241,4.800000190734863,0.0,0.0387239354057042,0.0684018152230283,0.0456892978646447,0,0,2
0.4,24.69045639038086,0.0162005915838728,15.942500114440918,0.5,25.34581756591797,0.0197271206067671,12.570000648498535,0.2222222222222221,0.1963124734567881,0.0266767261652496,0.0074543913702592,0,0,0
0.6,29.012422561645508,0.020680796259778,4.3466668128967285,0.3,32.76211929321289,0.0091569167829182,6.586666584014893,0.6666666666666663,0.7724371811183344,0.0658491701245733,0.0197084052584937,2,1,2
0.3,40.608184814453125,0.0073876732331364,4.749999523162842,0.4,35.684547424316406,0.0112093336996455,4.925000190734863,0.2857142857142855,0.410997369665119,0.0969875953734408,0.2896402427832363,1,0,3
0.2,22.78818130493164,0.0087764792338521,11.065000534057615,0.2,29.635454177856445,0.0067486733558965,8.1850004196167,0.0,0.2612284634541142,0.0453890684322385,1.0853994247855865e-06,0,0,0
0.4,23.20909118652344,0.0172346257242612,10.609999656677246,0.4,23.90591049194336,0.0167322637694468,12.457500457763672,0.0,0.0295795088865856,0.0266811688040152,0.1042895081292062,0,0,0
0.1,37.12272644042969,0.002693767661717,5.460000038146973,0.2,38.7168197631836,0.0051657135380261,5.105000019073486,0.6666666666666654,0.6290353812130104,0.0250241142360217,0.0625712404352244,0,0,0
0.6,32.0986328125,0.0186923849219623,4.849999904632568,0.2,31.13727188110352,0.0064231703009719,7.125,0.9999999999999992,0.977021173697626,0.0198576263443661,0.0079084859514852,0,0,0
0.1,23.54818153381348,0.0042466124127845,16.780000686645508,0.2,32.084999084472656,0.0062334425964432,10.864999771118164,0.6666666666666654,0.37916407536199,0.1535321718081365,0.0010858401891192,0,0,0
0.4,30.85340881347656,0.0129645318096997,5.582500457763672,0.3,26.886062622070312,0.0111581976214592,4.679999828338623,0.2857142857142855,0.1497620071058079,0.0829779417533862,0.0601007402369811,1,1,1
0.3,23.54818153381348,0.0127398372383535,11.6899995803833,0.3,30.70969581604004,0.0097689017109474,7.766666889190674,0.0,0.2639806285103409,0.0470915448915445,0.0,0,0,0
0.1,39.07454681396485,0.0025592107434054,5.150000095367432,0.2,32.886817932128906,0.0060814640204093,4.699999809265137,0.6666666666666654,0.815272735817691,0.0727951637731001,0.0209693481631105,0,0,1
0.2,33.362274169921875,0.0059947951683793,4.550000190734863,0.2,35.69727325439453,0.0056026688250025,4.849999904632568,0.0,0.0676227740134311,0.0275158439938092,0.0079769806374139,0,0,0
0.2,22.46500015258789,0.0089027375313394,11.869999885559082,0.4,29.935453414916992,0.0133620825599609,4.799999713897705,0.6666666666666661,0.4005731921780506,0.1085921356302305,0.0217522452933064,1,1,1
0.1,20.42818260192871,0.0048951980677201,17.889999389648438,0.4,23.69908905029297,0.0168782858763526,5.534999847412109,1.1999999999999986,1.1007046772497326,0.0519320674418977,4.852892357726954e-05,0,0,0
0.2,25.2727279663086,0.0079136688475662,5.154999732971191,0.5,23.89291000366211,0.020926710054294,6.811999320983887,0.8571428571428565,0.9024181860445356,0.0906424086639454,0.2303275239527635,1,0,1
0.2,34.42500305175781,0.0058097307848976,4.595000267028809,0.4,35.88227081298828,0.0111475664983611,4.46999979019165,0.6666666666666661,0.6295620846056178,0.0479619137237428,0.0133947191735851,0,0,0
0.1,33.779998779296875,0.0029603316641114,4.650000095367432,0.3,32.922725677490234,0.0091122467483032,4.37999963760376,0.9999999999999986,1.0191551256133666,0.0119147806596485,0.0072590082939472,0,0,0
0.3,23.991514205932617,0.0125044212476511,14.823333740234377,0.3,25.42242431640625,0.0118006054916794,13.239998817443848,0.0,0.0579152422681943,0.1336057923340812,0.0269729451065499,0,0,0
0.1,25.406362533569336,0.0039360219263133,16.8799991607666,0.2,24.075454711914062,0.0083072158924175,15.869998931884766,0.6666666666666654,0.7140584918502442,0.0818185371046763,0.0260711934364174,0,0,1
0.5,25.03999900817871,0.0199680519091341,12.208000183105469,0.2,27.7595443725586,0.0072047292028935,6.670000076293945,0.8571428571428565,0.9394196827788156,0.0670327830135086,0.0017312644250288,0,0,0
0.7,29.68935203552246,0.0235774765027692,4.54714298248291,0.8,28.151817321777344,0.0284173483671023,4.497500419616699,0.1333333333333332,0.1861674455658102,0.0417499574979981,0.1151091588980866,1,1,0
0.5,35.59782028198242,0.0140458038171808,4.75,0.5,31.360183715820312,0.015943784147787,4.75,0.0,0.1265759524821188,0.0719098951412505,0.1935536197886735,3,3,3
0.3,33.067874908447266,0.0090722491490783,4.546666622161865,0.7,31.60000228881836,0.0221518971296933,4.635714530944824,0.7999999999999996,0.8377905908996169,0.0409773870776144,0.0304679060703505,1,0,1
0.3,33.97999954223633,0.0088287228970411,4.546666622161865,0.3,34.95242691040039,0.0085830949813308,5.760000228881836,0.0,0.028213931184682,0.0772032681421682,0.3719645250708926,0,0,0
0.4,30.72908973693848,0.013016981740242,5.065000057220459,0.1,30.67545509338379,0.0032599353357781,4.75,1.1999999999999986,1.1988813801647007,0.0445249727966469,0.0713384464699131,0,0,0
0.2,25.56999969482422,0.0078216661082117,11.725000381469728,0.3,21.48151588439941,0.0139654948754271,11.216667175292969,0.3999999999999995,0.563986172574617,0.0798153690843938,0.0327200467955502,1,1,1
0.2,30.498180389404297,0.0065577682814636,5.055000305175781,0.4,29.674091339111328,0.0134797724866734,7.920000076293945,0.6666666666666661,0.6909035679883555,0.0915559250480777,0.0393688856808248,0,0,1
0.3,33.490604400634766,0.0089577362179317,4.816666603088379,0.1,33.98454666137695,0.0029425138724491,3.839999914169312,0.9999999999999986,1.010940492812629,0.0113830775708859,0.0246332228880267,0,0,0
0.6,21.35393714904785,0.0280978629754337,4.328333377838135,0.5,21.470909118652344,0.023287323197955,4.6080002784729,0.1818181818181817,0.1872344983336793,0.0315929851410563,0.1432098520383873,0,0,0
0.3,24.3799991607666,0.0123051685942123,9.483333587646484,0.2,27.476364135742188,0.007278983456906,17.380001068115234,0.3999999999999995,0.5132910655704174,0.0392347839534386,0.0,0,0,0
0.4,22.67999839782715,0.0176366855492504,10.432500839233398,0.2,25.851364135742188,0.0077365356408202,8.59000015258789,0.6666666666666661,0.7803620860171783,0.0657296115923488,0.0009358394359231,0,0,0
0.7,28.48857307434082,0.0245712552247993,4.734285831451416,0.8,31.10738754272461,0.0257173637259384,4.592499732971191,0.1333333333333332,0.045581227922036,0.0650666331916999,0.3528381785214954,1,1,0
0.2,31.78772735595703,0.0062917363597719,5.354999542236328,0.2,31.32954406738281,0.0063837507360413,4.295000076293945,0.0,0.0145184757909131,0.0256638724731704,0.0038234586997598,0,0,0
0.3,23.74333381652832,0.01263512539217,13.59333324432373,0.3,24.38363647460937,0.0123033330287866,11.926666259765623,0.0,0.0266088911979105,0.1043587916316243,0.0406226902976434,0,0,0
0.2,37.66454315185547,0.0053100338743957,5.204999923706055,0.5,33.71617889404297,0.0148296757343497,4.911999702453613,0.8571428571428565,0.9453603894883548,0.0330902878298383,0.0007026005711263,0,0,0
0.5,31.41400146484375,0.0159164696213421,5.296000003814697,0.5,30.84854507446289,0.0162082198299165,8.248001098632812,0.0,0.0181636126952766,0.0836050150011182,0.0055700195150196,0,0,0
0.3,40.261817932128906,0.007451228369909,5.5233330726623535,0.5,31.503454208374023,0.0158712754700745,5.702000141143799,0.4999999999999996,0.7220534431410077,0.0798402678322135,0.0235912807156987,1,0,2
0.5,28.070362091064453,0.017812381556672,5.495999813079834,0.2,30.862728118896484,0.0064803085206695,5.609999656677246,0.8571428571428565,0.932961561681571,0.0781282263507615,0.0164466645158356,0,0,1
0.4,24.500226974487305,0.0163263793603428,14.075000762939451,0.2,24.35272789001465,0.0082126323138525,12.329999923706056,0.6666666666666661,0.6612937109461388,0.0492949640293279,0.0052996727665408,2,3,0
0.3,24.815757751464844,0.0120890928660955,14.079998970031738,0.2,25.372726440429688,0.0078824796566326,10.915000915527344,0.3999999999999995,0.4212600890265615,0.0703484692790112,0.0496433735287447,0,0,0
0.2,24.135910034179688,0.0082864080830913,16.880001068115234,0.3,24.14606285095215,0.0124243857829665,17.55333137512207,0.3999999999999995,0.3995962420983217,0.0447111391234644,0.0093723305468335,0,0,0
0.4,35.805908203125,0.0111713407108907,4.772500038146973,0.3,34.81363677978516,0.0086173128621307,4.883333206176758,0.2857142857142855,0.258130533169952,0.0312647885766883,0.1643582737902075,0,0,0
